"State","Year","Product","Export_percentage"
"Virginia",2014,"Broilers",9.02576819672494
"Virginia",2015,"Broilers",7.61077830134436
"Virginia",2016,"Broilers",7.551176666231
"Virginia",2017,"Broilers",8.18968562246509
"Virginia",2018,"Broilers",8.17323442192885
"Virginia",2019,"Broilers",8.87389800682201
"Virginia",2020,"Broilers",7.279970455746
"Virginia",2021,"Broilers",8.51700260128336
"Virginia",2022,"Broilers",9.27921944001421
"West Virginia",2000,"Broilers",20.4286774612898
"West Virginia",2001,"Broilers",22.0608843782484
"West Virginia",2002,"Broilers",18.5992843651194
"West Virginia",2003,"Broilers",18.4844737939373
"West Virginia",2004,"Broilers",22.3788753511926
"West Virginia",2005,"Broilers",25.9634884035618
"West Virginia",2006,"Broilers",20.789752497867
"West Virginia",2007,"Broilers",25.9609910674362
"West Virginia",2008,"Broilers",22.5497466080065
"West Virginia",2009,"Broilers",21.121467546276
"West Virginia",2010,"Broilers",18.4243945772878
"West Virginia",2011,"Broilers",17.7141161690072
"West Virginia",2012,"Broilers",19.3295432407619
"West Virginia",2013,"Broilers",19.3310402587881
"West Virginia",2014,"Broilers",16.9679369410834
"West Virginia",2015,"Broilers",13.8678333587385
"West Virginia",2016,"Broilers",12.5752639265721
"West Virginia",2017,"Broilers",11.7069519874878
"West Virginia",2018,"Broilers",10.9036477166017
"West Virginia",2019,"Broilers",10.2190016577923
"West Virginia",2020,"Broilers",8.74225998654049
"West Virginia",2021,"Broilers",9.03224266748601
"West Virginia",2022,"Broilers",11.7607349696098
"Alabama",2002,"Other poultry",5.10967418511963
"Alabama",2006,"Other poultry",5.43747261272367
"Alabama",2021,"Other poultry",5.21523417751364
"Arkansas",2021,"Other poultry",5.13641160600578
"Connecticut",2001,"Other poultry",5.54350786683188
"Maine",2000,"Other poultry",5.1207767250542
"Maine",2001,"Other poultry",5.63713674176691
"Maine",2002,"Other poultry",5.39602563493066
"Maine",2003,"Other poultry",7.1867610441229
"Maine",2004,"Other poultry",6.79850465137405
"Maine",2007,"Other poultry",5.72947697605995
"Maine",2008,"Other poultry",7.57285387649441
"Maine",2009,"Other poultry",6.66439099391358
"Maine",2010,"Other poultry",5.13379101054227
"Maine",2011,"Other poultry",5.27649556361484
"Maine",2012,"Other poultry",5.79399815917057
"Maine",2013,"Other poultry",5.82709635638294
"Maine",2014,"Other poultry",6.14772321749828
"New Hampshire",2009,"Other poultry",5.76627596746874
"New Hampshire",2010,"Other poultry",6.31780406092418
"New Hampshire",2011,"Other poultry",6.7382742802505
"New Hampshire",2012,"Other poultry",8.86644945290853
"New Hampshire",2013,"Other poultry",8.26614467818137
"New Hampshire",2014,"Other poultry",7.90478133931333
"New Hampshire",2015,"Other poultry",7.44688237730193
"New Hampshire",2016,"Other poultry",6.30821157288619
"New Hampshire",2017,"Other poultry",6.36140468909739
"New Hampshire",2018,"Other poultry",7.53864674813563
"New Hampshire",2019,"Other poultry",8.19750226427102
"New Hampshire",2020,"Other poultry",8.33684510000744
"New Hampshire",2021,"Other poultry",9.9057344856691
"New Hampshire",2022,"Other poultry",11.4035674166135
"North Carolina",2016,"Other poultry",5.73436878041971
"North Carolina",2017,"Other poultry",5.05924345830015
"North Carolina",2019,"Other poultry",5.50201160992142
"North Carolina",2020,"Other poultry",5.19678733962977
"North Carolina",2021,"Other poultry",5.82624190598348
"Pennsylvania",2000,"Other poultry",5.15141083117574
"Pennsylvania",2001,"Other poultry",5.47477725705339
"Pennsylvania",2003,"Other poultry",6.08754646106118
"Pennsylvania",2005,"Other poultry",5.1128600621497
"Pennsylvania",2007,"Other poultry",5.11681338655634
"Pennsylvania",2009,"Other poultry",5.21624273795669
"Pennsylvania",2011,"Other poultry",5.16484341997167
"Pennsylvania",2013,"Other poultry",5.32881526012598
"Pennsylvania",2014,"Other poultry",5.62491232783325
"Pennsylvania",2015,"Other poultry",5.58953567136113
"Pennsylvania",2018,"Other poultry",5.36003798167103
"Pennsylvania",2022,"Other poultry",6.00378983168463
"Rhode Island",2012,"Other poultry",5.75023583266465
"Rhode Island",2013,"Other poultry",5.2490078010656
"Rhode Island",2014,"Other poultry",5.17650704524633
"Rhode Island",2022,"Other poultry",5.5298329522805
"South Carolina",2006,"Other poultry",5.0294982860855
"South Carolina",2007,"Other poultry",5.54967404234313
"South Carolina",2008,"Other poultry",5.87730429051145
"South Carolina",2009,"Other poultry",6.38043769795399
"South Carolina",2010,"Other poultry",6.37625638124417
"South Carolina",2011,"Other poultry",6.93430369100363
"South Carolina",2012,"Other poultry",6.93168067328913
"South Carolina",2013,"Other poultry",6.98280200322381
"Utah",2001,"Other poultry",5.36739200908675
"Utah",2002,"Other poultry",5.48767691349478
"Utah",2003,"Other poultry",5.13430410252186
"Utah",2005,"Other poultry",5.44598217181903
"Utah",2006,"Other poultry",5.41931205118391
"Utah",2007,"Other poultry",5.73287610308912
"Utah",2008,"Other poultry",5.09438613036872
"Utah",2009,"Other poultry",5.73435139985222
"Utah",2010,"Other poultry",6.64736859916892
"Utah",2011,"Other poultry",5.19865760469649
"Utah",2012,"Other poultry",5.02526552681438
"Utah",2013,"Other poultry",5.0842246075168
"Utah",2014,"Other poultry",5.17335427224778
"Utah",2015,"Other poultry",6.29758818188532
"Utah",2016,"Other poultry",5.9947577292711
"Utah",2017,"Other poultry",6.44258261189088
"Utah",2018,"Other poultry",5.18291889050038
"Utah",2021,"Other poultry",5.1293074462999
"Utah",2022,"Other poultry",6.70396273926455
"Virginia",2005,"Other poultry",6.33981270911762
"Virginia",2006,"Other poultry",5.83638332869967
"Virginia",2007,"Other poultry",5.32587986490344
"Virginia",2009,"Other poultry",5.01846721347389
"Virginia",2010,"Other poultry",5.77595299294598
"Virginia",2011,"Other poultry",5.77880660298093
"Virginia",2012,"Other poultry",5.09245522871124
"Virginia",2014,"Other poultry",5.41515425754507
"Virginia",2016,"Other poultry",6.37505200222184
"Virginia",2017,"Other poultry",5.41813914773427
"Virginia",2019,"Other poultry",5.28000838503423
"Virginia",2020,"Other poultry",5.01664721541118
"Virginia",2021,"Other poultry",5.69543160764377
"West Virginia",2000,"Other poultry",10.1389060912138
"West Virginia",2001,"Other poultry",9.45694574697098
"West Virginia",2002,"Other poultry",8.99928558100038
"West Virginia",2003,"Other poultry",11.7753042863024
"West Virginia",2004,"Other poultry",11.9417076855172
"West Virginia",2005,"Other poultry",15.6799731548301
"West Virginia",2006,"Other poultry",17.7288258841001
"West Virginia",2007,"Other poultry",14.7698315670177
"West Virginia",2008,"Other poultry",9.83977073303319
"West Virginia",2009,"Other poultry",10.5622040040418
"West Virginia",2010,"Other poultry",11.9800549274736
"West Virginia",2011,"Other poultry",11.8075590832222
"West Virginia",2012,"Other poultry",10.0211603299601
"West Virginia",2013,"Other poultry",9.94505046472423
"West Virginia",2014,"Other poultry",10.527484908443
"West Virginia",2015,"Other poultry",8.82340207942482
"West Virginia",2016,"Other poultry",14.2254062096227
"West Virginia",2017,"Other poultry",11.7309843504719
"West Virginia",2018,"Other poultry",8.93696466597403
"West Virginia",2019,"Other poultry",12.7462734737327
"West Virginia",2020,"Other poultry",13.404917595027
"West Virginia",2021,"Other poultry",14.7220005209494
"West Virginia",2022,"Other poultry",10.740387343354
"Alaska",2000,"Veggies, fresh",5.9080232832854
"Alaska",2001,"Veggies, fresh",5.10788359306498
"Alaska",2002,"Veggies, fresh",5.90990200289739
"Alaska",2005,"Veggies, fresh",5.93582855648253
"Alaska",2006,"Veggies, fresh",5.8934569235042
"Alaska",2007,"Veggies, fresh",5.31032817918395
"Arizona",2000,"Veggies, fresh",12.2966602425833
